mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	5	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
41406	START	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41431	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	19	9	6	4	n/a	n/a	n/a	n/a	n/a
44961	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	16	5	3	8	n/a	n/a	n/a	n/a	n/a
46650	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	17	6	9	2	n/a	n/a	n/a	n/a	n/a
48631	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	18	8	7	3	n/a	n/a	n/a	n/a	n/a
51171	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	13	3	3	7	n/a	n/a	n/a	n/a	n/a
52543	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	20	6	9	5	n/a	n/a	n/a	n/a	n/a
54782	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	12	6	2	4	n/a	n/a	n/a	n/a	n/a
56563	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	21	7	7	7	n/a	n/a	n/a	n/a	n/a
59269	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	22	7	8	7	n/a	n/a	n/a	n/a	n/a
61321	STOP	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102245	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	KNIGHT	786	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
106157	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	PURSE	1145	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
110110	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	EDITOR	516	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
113948	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	NOTEBOOK	959	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
118060	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	SCIENTIST	1249	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
122005	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	HOSPITAL	721	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
126192	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	FORT	595	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
130062	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	SERGEANT	1269	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
133933	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	MICROSCOPE	891	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
137937	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	LACE	792	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
141857	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	QUILT	1151	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
145710	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	PANTHER	1009	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
149530	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	KITTEN	780	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
153359	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	PUBLICATION	1136	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
157380	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	ALMANAC	17	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
161467	WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	FOREHEAD	592	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
164472	START	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
165603	PROB	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	15	4	4	7	n/a	n/a	n/a	n/a	n/a
172465	STOP	n/a	LTP099	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
174245	REC_START	n/a	LTP099	ltpFR	8	1	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
175581	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	FORT	595	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
177123	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	n/a	SOLDIER	1344	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
181843	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	KITTEN	780	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
183449	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	KNIGHT	786	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
184227	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	SERGEANT	1269	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
185714	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP099	ltpFR	8	1	0	HOSPITAL	721	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
