mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	too_fast
0	SESS_START	n/a	LTP427	VFFR	1	n/a	n/a	n/a	0
44881	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	0	RHINO	-1	0
46598	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	0	RHINO	-1	0
46598	PRACTICE_REC_START	n/a	LTP427	VFFR	1	0	RHINO	-1	0
47843	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	0	RHINO	n/a	0
49598	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	0	RHINO	-1	0
51514	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	1	BEAM	-1	0
53298	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	1	BEAM	-1	0
53298	PRACTICE_REC_START	n/a	LTP427	VFFR	1	1	BEAM	-1	0
54851	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	1	BEAM	n/a	0
56298	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	1	BEAM	-1	0
57881	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	2	DOG	480	0
59097	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	2	DOG	480	0
59097	PRACTICE_REC_START	n/a	LTP427	VFFR	1	2	DOG	480	0
60929	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	2	DOG	n/a	0
62097	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	2	DOG	480	0
63864	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	3	ICON	-1	0
65630	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	3	ICON	-1	0
65630	PRACTICE_REC_START	n/a	LTP427	VFFR	1	3	ICON	-1	0
67337	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	3	ICON	n/a	0
68630	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	3	ICON	-1	0
70464	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	4	FLOOD	-1	0
72247	PRACTICE_REC_START	n/a	LTP427	VFFR	1	4	FLOOD	-1	0
72247	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	4	FLOOD	-1	0
73616	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	4	FLOOD	n/a	0
75247	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	4	FLOOD	-1	0
76946	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	5	MIRROR	899	0
78563	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	5	MIRROR	899	0
78563	PRACTICE_REC_START	n/a	LTP427	VFFR	1	5	MIRROR	899	0
80595	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	5	MIRROR	n/a	0
81780	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	5	MIRROR	899	0
83796	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	6	COTTON	385	0
85146	PRACTICE_REC_START	n/a	LTP427	VFFR	1	6	COTTON	385	0
85146	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	6	COTTON	385	0
87520	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	6	COTTON	n/a	0
88629	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	6	COTTON	385	0
90346	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	7	IMAGE	-1	0
91646	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	7	IMAGE	-1	0
91646	PRACTICE_REC_START	n/a	LTP427	VFFR	1	7	IMAGE	-1	0
93582	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	7	IMAGE	n/a	0
94646	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	7	IMAGE	-1	0
96195	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	8	RING	1193	0
97746	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	8	RING	1193	0
97746	PRACTICE_REC_START	n/a	LTP427	VFFR	1	8	RING	1193	0
99566	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	8	RING	n/a	0
100762	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	8	RING	1193	0
102478	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	9	VIOLIN	1571	0
104178	PRACTICE_REC_START	n/a	LTP427	VFFR	1	9	VIOLIN	1571	0
104178	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	9	VIOLIN	1571	0
105419	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	9	VIOLIN	n/a	0
107177	PRACTICE_REC_STOP	n/a	LTP427	VFFR	1	9	VIOLIN	1571	0
114328	COUNTDOWN	n/a	LTP427	VFFR	1	9	10	n/a	0
115344	COUNTDOWN	n/a	LTP427	VFFR	1	9	9	n/a	0
116344	COUNTDOWN	n/a	LTP427	VFFR	1	9	8	n/a	0
117344	COUNTDOWN	n/a	LTP427	VFFR	1	9	7	n/a	0
118360	COUNTDOWN	n/a	LTP427	VFFR	1	9	6	n/a	0
119361	COUNTDOWN	n/a	LTP427	VFFR	1	9	5	n/a	0
120377	COUNTDOWN	n/a	LTP427	VFFR	1	9	4	n/a	0
121393	COUNTDOWN	n/a	LTP427	VFFR	1	9	3	n/a	0
122411	COUNTDOWN	n/a	LTP427	VFFR	1	9	2	n/a	0
123427	COUNTDOWN	n/a	LTP427	VFFR	1	9	1	n/a	0
125893	WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	0	ELBOW	520	0
127560	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	0	ELBOW	520	0
127560	REC_START	n/a	LTP427	VFFR	1	0	ELBOW	520	0
129180	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	0	ELBOW	520	0
130560	REC_STOP	n/a	LTP427	VFFR	1	0	ELBOW	520	0
132476	WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	1	CIGAR	308	0
133694	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	1	CIGAR	308	0
133694	REC_START	n/a	LTP427	VFFR	1	1	CIGAR	308	0
135434	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	1	CIGAR	308	0
136743	REC_STOP	n/a	LTP427	VFFR	1	1	CIGAR	308	0
138359	WORD	wordpools/wasnorm_wordpool_576.txt	LTP427	VFFR	1	2	AUTHOR	61	0
139793	REC_START	n/a	LTP427	VFFR	1	2	AUTHOR	61	0
