mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	n/a	n/a	0	0	0
8938	START	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
8953	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	15	6	4	5
10704	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	12	3	7	2
11922	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	14	5	3	6
13356	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	17	5	8	4
15274	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	4	1	1	2
16375	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	13	8	2	3
17629	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	8	4	1	3
20254	STOP	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
40116	DISTRACTOR	n/a	LTP310	ltpFR2	8	1	n/a	n/a	n/a	n/a	0	0	0
40116	START	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
40130	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	15	7	1	7
41647	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	16	6	5	5
42948	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	6	3	1	2
45750	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	12	3	4	5
47219	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	17	9	1	7
48423	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	14	2	8	4
49637	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	16	8	3	5
51138	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	19	9	4	6
52807	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	23	9	9	5
54491	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	18	7	6	5
56095	PROB	n/a	LTP310	ltpFR2	8	n/a	n/a	n/a	1	20	7	9	4
