mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	0	5	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
36484	START	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36534	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	6	1	5	n/a	n/a	n/a	n/a	n/a
38282	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	9	1	1	n/a	n/a	n/a	n/a	n/a
39636	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	2	8	6	n/a	n/a	n/a	n/a	n/a
40950	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	6	2	4	n/a	n/a	n/a	n/a	n/a
42697	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	8	5	8	n/a	n/a	n/a	n/a	n/a
44748	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	3	9	2	n/a	n/a	n/a	n/a	n/a
46445	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	7	5	4	n/a	n/a	n/a	n/a	n/a
48495	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	7	8	6	n/a	n/a	n/a	n/a	n/a
50193	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	1	7	2	n/a	n/a	n/a	n/a	n/a
51574	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	6	8	7	n/a	n/a	n/a	n/a	n/a
53364	PROB	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	4	9	3	n/a	n/a	n/a	n/a	n/a
55032	STOP	n/a	LTP207	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
94293	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	DOUGHNUT	490	1	5	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
98157	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	LIEUTENANT	818	1	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
102131	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	SPAGHETTI	1346	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
106120	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	TAIL	1430	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
109960	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	OCTOPUS	971	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
114177	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	RAZOR	1171	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
118048	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	MACARONI	851	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
121997	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	MOUNTAIN	924	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
125937	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	11	1	0	VALLEY	1545	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
