mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP115	ltpFR	15	n/a	n/a	n/a	n/a	0	4	n/a	n/a	n/a	n/a	n/a	n/a
88798	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	BEAVER	109	0	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
92796	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	SAGE	1222	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
96786	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	STRANGER	1389	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
100777	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	VISITOR	1573	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
104858	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	WINDSHIELD	1612	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
108857	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	CONSOLE	364	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
112906	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	FIDDLE	561	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
117063	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	FOX	598	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
120878	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	LACE	792	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
125068	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	CELLO	268	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
129050	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	TURNIP	1521	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
133015	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	CAFETERIA	217	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
137214	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	TOOTHBRUSH	1482	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
141321	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	SKIN	1318	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
145203	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	WINNER	1615	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
149168	WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	HAY	693	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
154850	REC_START	n/a	LTP115	ltpFR	15	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
155633	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	HAY	693	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
156361	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	WINNER	1615	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
158092	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	CAFETERIA	217	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
159305	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	TOOTHBRUSH	1482	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
160696	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	SAGE	1222	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
161470	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	BEAVER	109	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
162452	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	FOX	598	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
163963	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	1	WINDSHIELD	1612	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
165620	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	CELLO	268	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
166488	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP115	ltpFR	15	1	0	TURNIP	1521	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
