mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP095	ltpFR	16	n/a	n/a	n/a	n/a	0	2	n/a	n/a	n/a	n/a	n/a	n/a
110373	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	0	DEPUTY	450	1	2	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
114276	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	0	UTENSIL	1542	1	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
118338	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	0	DYNAMITE	511	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
122417	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	0	MINK	897	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
126529	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	0	PAINTING	1005	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
130616	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	STAKE	1368	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
134661	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	PATROL	1027	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
138715	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	0	PORCUPINE	1107	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
142910	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	0	TIMBER	1469	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
146988	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	0	VAN	1548	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
150942	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	CONSOLE	364	n/a	n/a	n/a	0.57763671875	0.412841796875	1	upper	zerothre.ttf
153964	SLOW_MSG	n/a	LTP095	ltpFR	16	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
156453	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	SEAGULL	1261	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
160606	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	GRASSHOPPER	656	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
164784	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	CRICKET	408	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
168797	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	BAY	102	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
172900	WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	CREW	406	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
178836	REC_START	n/a	LTP095	ltpFR	16	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181540	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP095	ltpFR	16	1	1	CREW	406	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
