mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP275	ltpFR	17	n/a	n/a	n/a	n/a	1	3	n/a	n/a	n/a	n/a	n/a	n/a
62983	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	JUGGLER	763	0	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
66944	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	TURTLE	1522	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
70938	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	FLIPPER	580	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
75015	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	MICROSCOPE	891	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
78959	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	GRATE	657	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
83003	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	CHEESE	289	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
86947	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	CLAY	320	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
91158	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	RAFT	1159	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
95351	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	LIMB	822	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
99412	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	JOINT	758	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
103356	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	PROTON	1132	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
107200	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	DOLPHIN	483	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
111161	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	PAIL	1002	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
115238	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	WALRUS	1585	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
119365	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	CARNIVAL	245	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
123193	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	ELEVATOR	524	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
129135	REC_START	n/a	LTP275	ltpFR	17	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130854	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	JUGGLER	763	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
131599	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	FLIPPER	580	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
132637	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	TURTLE	1522	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
133910	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	LIMB	822	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
134759	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	JOINT	758	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
136738	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	GRATE	657	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
137652	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	CHEESE	289	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
138547	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	CLAY	320	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
139534	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	WALRUS	1585	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
140482	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	DOLPHIN	483	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
141874	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	ELEVATOR	524	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
142871	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	0	CARNIVAL	245	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
144054	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	PAIL	1002	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
145127	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	1	1	PROTON	1132	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
215023	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	PENNY	1045	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
218883	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	FRECKLE	602	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
223077	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	BISON	131	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
227254	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	BELT	120	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
231448	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	DIGGER	464	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
235409	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	BOULEVARD	156	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
239453	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	PRINCESS	1125	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
243463	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	LIPSTICK	829	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
247324	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	ASTRONAUT	51	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
251517	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	UNIVERSE	1540	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
255446	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	CHALK	276	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
259290	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	CHAIRPERSON	275	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
263117	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	PISTON	1076	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
266978	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	DRIVER	499	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
271139	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	TAR	1435	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
275266	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	SQUIRREL	1362	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
280875	REC_START	n/a	LTP275	ltpFR	17	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
281754	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	SQUIRREL	1362	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
283403	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	TAR	1435	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
285345	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	PENNY	1045	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
286110	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	FRECKLE	602	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
287512	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	BISON	131	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
288389	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	BELT	120	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
289867	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	DIGGER	464	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
291038	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	BOULEVARD	156	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
291993	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	PRINCESS	1125	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
292691	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	LIPSTICK	829	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
293698	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	ASTRONAUT	51	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
295015	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	CHALK	276	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
296167	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	CHAIRPERSON	275	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
300524	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	1	UNIVERSE	1540	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
338463	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	2	0	DRIVER	499	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
360389	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	CHEF	290	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
364333	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	TOASTER	1472	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
368394	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	PAINTER	1004	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
372504	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	DRAGON	492	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
376713	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	COLLEGE	346	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
380808	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	BACK	65	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
384852	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	VAMPIRE	1547	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
388696	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	BELLY	119	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
392791	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	MICROWAVE	892	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
396734	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	OCEAN	970	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
400678	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	SAILOR	1223	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
404555	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	VAULT	1550	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
408484	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	CASH	252	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
412345	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	GRADUATE	653	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
416537	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	TURKEY	1520	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
420466	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	CIGARETTE	309	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
426391	REC_START	n/a	LTP275	ltpFR	17	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
427161	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	TURKEY	1520	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
427689	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP275	ltpFR	17	3	-1	CIGARETTE	309	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
