mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	n/a	n/a	0	0	0
44237	START	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
44270	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	16	6	8	2
45946	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	11	4	1	6
47132	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	15	6	7	2
48338	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	19	5	9	5
49384	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	12	7	3	2
50567	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	11	2	8	1
51639	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	11	1	8	2
53038	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	12	2	9	1
54354	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	6	3	2	1
55680	STOP	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
109246	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	HUMAN	726	n/a	n/a	0	0	0
111886	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	COURSE	390	n/a	n/a	0	0	0
114587	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	DIME	466	n/a	n/a	0	0	0
117257	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	GREASE	660	n/a	n/a	0	0	0
120009	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	JEANS	752	n/a	n/a	0	0	0
122626	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	VELVET	1555	n/a	n/a	0	0	0
125413	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	PENGUIN	1044	n/a	n/a	0	0	0
127964	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	ROBIN	1199	n/a	n/a	0	0	0
130616	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	BUBBLE	183	n/a	n/a	0	0	0
133336	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	BRIEFCASE	175	n/a	n/a	0	0	0
135853	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	PARENT	1013	n/a	n/a	0	0	0
138340	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	CURTAIN	427	n/a	n/a	0	0	0
141058	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	GLASS	639	n/a	n/a	0	0	0
143643	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	NURSE	963	n/a	n/a	0	0	0
146430	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	STREAM	1392	n/a	n/a	0	0	0
148914	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	BADGE	68	n/a	n/a	0	0	0
151417	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	COLLEGE	346	n/a	n/a	0	0	0
154085	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	SALMON	1227	n/a	n/a	0	0	0
156670	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	MARINE	869	n/a	n/a	0	0	0
159306	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	HUSBAND	728	n/a	n/a	0	0	0
162125	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	BASEMENT	94	n/a	n/a	0	0	0
164559	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	PATIENT	1024	n/a	n/a	0	0	0
167212	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	LIPSTICK	829	n/a	n/a	0	0	0
169913	WORD	wordpools/wasnorm_wordpool_576.txt	LTP293	ltpFR2	4	1	BLOUSE	139	n/a	n/a	0	0	0
171531	START	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
172682	DISTRACTOR	n/a	LTP293	ltpFR2	4	1	n/a	n/a	n/a	n/a	0	0	0
172699	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	1	15	6	3	6
174068	PROB	n/a	LTP293	ltpFR2	4	n/a	n/a	n/a	1	16	1	7	8
