mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP282	ltpFR	1	n/a	n/a	n/a	n/a	1	3	n/a	n/a	n/a	n/a	n/a	n/a
81126	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	0	HARP	689	0	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
85106	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	0	CHEF	290	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
88939	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	1	UTENSIL	1542	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
92854	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	1	HOUND	724	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
96750	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	0	FREEWAY	603	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
100767	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	0	VIOLA	1570	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
104966	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	0	GAZELLE	628	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
108864	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	0	CARDINAL	244	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
112829	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	0	SALESMAN	1225	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
116945	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	0	BEAN	105	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
120793	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	1	CANARY	227	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
124875	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	1	ROBIN	1199	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
128756	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	1	WILDERNESS	1610	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
132621	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP282	ltpFR	1	1	1	SIDING	1304	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
