mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	n/a	n/a	0	0	0
25174	START	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
25205	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	-1	10	4	4	2
28554	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	-1	13	5	7	1
30820	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	-1	16	4	3	9
33652	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	-1	8	3	1	4
35651	STOP	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
73684	DISTRACTOR	n/a	LTP376	ltpFR2	12	1	n/a	n/a	n/a	n/a	0	0	0
73684	START	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
73701	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	1	22	7	8	7
77249	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	1	16	4	3	9
80448	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	1	12	3	6	3
82780	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	1	26	5	9	8
88244	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	1	12	1	6	3
90610	PROB	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	1	9	1	5	3
97684	STOP	n/a	LTP376	ltpFR2	12	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
98723	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	MUSTARD	935	n/a	n/a	0	0	0
101488	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	HELMET	702	n/a	n/a	0	0	0
104203	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	NIGHTGOWN	953	n/a	n/a	0	0	0
106786	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	DRESSER	496	n/a	n/a	0	0	0
109534	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	JURY	766	n/a	n/a	0	0	0
111999	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	SUMMIT	1405	n/a	n/a	0	0	0
114449	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	NECKLACE	940	n/a	n/a	0	0	0
116898	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	BLOCKADE	137	n/a	n/a	0	0	0
119580	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	SODA	1341	n/a	n/a	0	0	0
122229	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	FIREPLACE	570	n/a	n/a	0	0	0
124927	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	COOKBOOK	373	n/a	n/a	0	0	0
127526	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	CABBAGE	210	n/a	n/a	0	0	0
130342	WORD	wordpools/wasnorm_wordpool_576.txt	LTP376	ltpFR2	12	1	CANYON	235	n/a	n/a	0	0	0
