onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
197.746	n/a	SESS_START	98873	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	n/a	n/a	0	0	0
217.798	n/a	START	108899	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
217.846	n/a	PROB	108923	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	18	8	2	8
219.12	n/a	PROB	109560	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	10	1	7	2
220.206	n/a	PROB	110103	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	20	8	8	4
221.51	n/a	PROB	110755	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	11	1	1	9
222.666	n/a	PROB	111333	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	10	5	1	4
223.954	n/a	PROB	111977	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	18	4	9	5
227.05	n/a	PROB	113525	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	14	6	3	5
228.736	n/a	STOP	114368	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
284.97	n/a	DISTRACTOR	142485	n/a	LTP210	ltpFR2	12	1	n/a	n/a	n/a	n/a	0	0	0
284.97	n/a	START	142485	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
285.02	n/a	PROB	142510	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	17	8	2	7
286.374	n/a	PROB	143187	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	16	1	7	8
287.746	n/a	PROB	143873	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	21	4	9	8
289.27	n/a	PROB	144635	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	25	8	7	8
290.842	n/a	PROB	145421	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	19	7	9	3
294.022	n/a	PROB	147011	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	12	2	2	8
295.144	n/a	PROB	147572	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	17	5	7	5
296.408	n/a	PROB	148204	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	9	1	6	2
297.618	n/a	PROB	148809	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	15	6	6	3
298.974	n/a	PROB	149487	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	13	1	7	5
301.132	n/a	PROB	150566	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	10	3	3	4
302.586	n/a	PROB	151293	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	17	7	5	5
303.804	n/a	PROB	151902	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	17	5	5	7
304.778	n/a	PROB	152389	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	12	8	3	1
306.012	n/a	PROB	153006	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	14	8	2	4
307.466	n/a	PROB	153733	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	16	6	5	5
308.804	n/a	STOP	154402	n/a	LTP210	ltpFR2	12	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
310.05	n/a	WORD	155025	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	SHIRT	1287	n/a	n/a	0	0	0
312.558	n/a	WORD	156279	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	CHIPMUNK	304	n/a	n/a	0	0	0
315.08	n/a	WORD	157540	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	BEAST	108	n/a	n/a	0	0	0
317.846	n/a	WORD	158923	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	PATROL	1027	n/a	n/a	0	0	0
320.472	n/a	WORD	160236	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	GUARD	667	n/a	n/a	0	0	0
323.1	n/a	WORD	161550	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	MARKET	871	n/a	n/a	0	0	0
325.67	n/a	WORD	162835	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	MAILMAN	858	n/a	n/a	0	0	0
328.198	n/a	WORD	164099	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	PUDDLE	1140	n/a	n/a	0	0	0
330.896	n/a	WORD	165448	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	SHORTS	1293	n/a	n/a	0	0	0
333.332	n/a	WORD	166666	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	MARSH	874	n/a	n/a	0	0	0
336.112	n/a	WORD	168056	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	PORTRAIT	1111	n/a	n/a	0	0	0
338.838	n/a	WORD	169419	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	DENIM	446	n/a	n/a	0	0	0
341.468	n/a	WORD	170734	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	CELLAR	267	n/a	n/a	0	0	0
344.262	n/a	WORD	172131	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	BRICK	172	n/a	n/a	0	0	0
346.84	n/a	WORD	173420	wordpools/wasnorm_wordpool_576.txt	LTP210	ltpFR2	12	1	TUBA	1515	n/a	n/a	0	0	0
