mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	n/a	n/a	0	0	0
19790	START	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
19811	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	-1	12	8	2	2
21804	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	-1	14	1	8	5
24790	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	-1	17	7	3	7
26173	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	-1	5	2	2	1
27224	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	-1	22	9	6	7
29026	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	-1	9	1	2	6
30424	STOP	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
67190	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	TRANSPLANT	1496	n/a	n/a	0	0	0
69813	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	DONOR	485	n/a	n/a	0	0	0
72505	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	BABY	64	n/a	n/a	0	0	0
75106	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	PLAYGROUND	1087	n/a	n/a	0	0	0
77908	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	BACKBONE	66	n/a	n/a	0	0	0
80437	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	ICEBERG	731	n/a	n/a	0	0	0
83156	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	SURVEY	1414	n/a	n/a	0	0	0
85975	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	DANDRUFF	439	n/a	n/a	0	0	0
88684	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	OUTFIT	988	n/a	n/a	0	0	0
91263	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	SPOOL	1356	n/a	n/a	0	0	0
93816	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	OX	994	n/a	n/a	0	0	0
96553	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	GYMNAST	675	n/a	n/a	0	0	0
99057	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	SCULPTURE	1258	n/a	n/a	0	0	0
101724	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	STATUE	1374	n/a	n/a	0	0	0
104461	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	CRIB	407	n/a	n/a	0	0	0
107144	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	BARLEY	88	n/a	n/a	0	0	0
109717	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	YARN	1631	n/a	n/a	0	0	0
112298	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	LIZARD	834	n/a	n/a	0	0	0
114734	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	YOLK	1633	n/a	n/a	0	0	0
117369	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	IGLOO	734	n/a	n/a	0	0	0
119904	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	EUROPE	541	n/a	n/a	0	0	0
122558	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	VIRUS	1572	n/a	n/a	0	0	0
125192	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	MARKER	870	n/a	n/a	0	0	0
127629	WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	JAPAN	749	n/a	n/a	0	0	0
129246	START	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
130056	DISTRACTOR	n/a	LTP318	ltpFR2	6	1	n/a	n/a	n/a	n/a	0	0	0
130062	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	6	2	2	2
132112	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	15	3	9	3
133797	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	20	9	7	4
137182	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	15	4	8	3
139585	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	19	9	5	5
140951	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	19	7	3	9
142240	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	8	3	1	4
144058	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	10	5	3	2
145406	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	17	6	6	5
146842	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	19	7	7	5
148175	PROB	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	1	5	3	8
153246	STOP	n/a	LTP318	ltpFR2	6	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
155167	REC_START	n/a	LTP318	ltpFR2	6	1	n/a	n/a	n/a	n/a	0	0	0
155454	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
158749	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	DONOR	485	n/a	n/a	0	0	0
159675	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	TRANSPLANT	1496	n/a	n/a	0	0	0
161031	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	BABY	64	n/a	n/a	0	0	0
162553	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
163402	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	BACKBONE	66	n/a	n/a	0	0	0
164951	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	PLAYGROUND	1087	n/a	n/a	0	0	0
165951	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
166546	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	OX	994	n/a	n/a	0	0	0
168109	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	LIZARD	834	n/a	n/a	0	0	0
170554	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	OUTFIT	988	n/a	n/a	0	0	0
171582	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	DANDRUFF	439	n/a	n/a	0	0	0
172582	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
172929	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	EUROPE	541	n/a	n/a	0	0	0
173873	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	JAPAN	749	n/a	n/a	0	0	0
175111	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	ICEBERG	731	n/a	n/a	0	0	0
177392	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	IGLOO	734	n/a	n/a	0	0	0
179338	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	GYMNAST	675	n/a	n/a	0	0	0
180338	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
180570	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	SCULPTURE	1258	n/a	n/a	0	0	0
181469	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	STATUE	1374	n/a	n/a	0	0	0
182469	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
183461	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
186273	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	SPOOL	1356	n/a	n/a	0	0	0
187273	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
187534	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	YARN	1631	n/a	n/a	0	0	0
188963	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	SURVEY	1414	n/a	n/a	0	0	0
193952	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	<>	-1	n/a	n/a	0	0	0
203033	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	OX	994	n/a	n/a	0	0	0
208695	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP318	ltpFR2	6	1	CRIB	407	n/a	n/a	0	0	0
