mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	1	1	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
42390	START	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42439	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	4	5	9	n/a	n/a	n/a	n/a	n/a
44832	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	3	8	5	n/a	n/a	n/a	n/a	n/a
46438	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	7	2	7	n/a	n/a	n/a	n/a	n/a
47854	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	6	7	5	n/a	n/a	n/a	n/a	n/a
50085	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	8	3	5	n/a	n/a	n/a	n/a	n/a
51952	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	4	8	7	n/a	n/a	n/a	n/a	n/a
53709	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	8	5	4	n/a	n/a	n/a	n/a	n/a
55187	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	3	1	9	n/a	n/a	n/a	n/a	n/a
56442	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5	3	1	1	n/a	n/a	n/a	n/a	n/a
57356	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	6	8	6	n/a	n/a	n/a	n/a	n/a
59236	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	3	1	9	n/a	n/a	n/a	n/a	n/a
60567	PROB	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14	7	6	1	n/a	n/a	n/a	n/a	n/a
62322	STOP	n/a	LTP193	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90654	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	1	CHURCH	307	0	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
94714	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	1	ATMOSPHERE	54	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
98695	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	0	JOKER	759	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
102894	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	0	RIVER	1194	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
106732	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	1	WATER	1594	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
110741	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	1	RECIPE	1175	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
114611	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	1	WAITRESS	1581	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
118670	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	0	LIZARD	834	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
122540	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	0	PIT	1077	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
126606	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP193	ltpFR	9	1	0	TUB	1514	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
