mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	n/a	n/a	0	0	0
14452	START	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
14467	PROB	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	14	8	4	2
16165	PROB	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	6	1	1	4
17433	PROB	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	13	3	3	7
18501	PROB	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	11	1	8	2
19603	PROB	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	14	2	3	9
21370	PROB	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	18	3	8	7
23221	PROB	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	21	4	9	8
24774	PROB	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	8	2	4	2
26067	STOP	n/a	LTP302	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
62318	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	BABY	64	n/a	n/a	0	0	0
64789	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	WIDOW	1608	n/a	n/a	0	0	0
67224	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	COOK	372	n/a	n/a	0	0	0
69942	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	FLIPPER	580	n/a	n/a	0	0	0
72562	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	HOOK	715	n/a	n/a	0	0	0
75096	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	DRUG	501	n/a	n/a	0	0	0
77866	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	ULCER	1533	n/a	n/a	0	0	0
80685	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	FOOTBALL	591	n/a	n/a	0	0	0
83388	WORD	wordpools/wasnorm_wordpool_576.txt	LTP302	ltpFR2	19	1	PASSAGE	1019	n/a	n/a	0	0	0
