mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	too_fast
0	SESS_START	n/a	LTP329	VFFR	4	n/a	n/a	n/a	0
54999	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	0	RHINO	-1	0
56714	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	0	RHINO	-1	0
56714	PRACTICE_REC_START	n/a	LTP329	VFFR	4	0	RHINO	-1	0
57907	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	0	RHINO	n/a	0
59731	PRACTICE_REC_STOP	n/a	LTP329	VFFR	4	0	RHINO	-1	0
61365	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	1	BEAM	-1	0
63098	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	1	BEAM	-1	0
63098	PRACTICE_REC_START	n/a	LTP329	VFFR	4	1	BEAM	-1	0
64556	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	1	BEAM	n/a	0
66098	PRACTICE_REC_STOP	n/a	LTP329	VFFR	4	1	BEAM	-1	0
68031	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	2	DOG	480	0
69498	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	2	DOG	480	0
69498	PRACTICE_REC_START	n/a	LTP329	VFFR	4	2	DOG	480	0
70907	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	2	DOG	n/a	0
72514	PRACTICE_REC_STOP	n/a	LTP329	VFFR	4	2	DOG	480	0
74047	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	3	ICON	-1	1
75647	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	3	ICON	-1	1
75647	PRACTICE_REC_START	n/a	LTP329	VFFR	4	3	ICON	-1	0
76587	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	3	ICON	n/a	1
78664	PRACTICE_REC_STOP	n/a	LTP329	VFFR	4	3	ICON	-1	1
80347	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	4	FLOOD	-1	0
81847	PRACTICE_REC_START	n/a	LTP329	VFFR	4	4	FLOOD	-1	0
81847	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	4	FLOOD	-1	0
83100	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	4	FLOOD	n/a	0
84864	PRACTICE_REC_STOP	n/a	LTP329	VFFR	4	4	FLOOD	-1	0
86696	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	5	MIRROR	899	0
88314	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	5	MIRROR	899	0
88314	PRACTICE_REC_START	n/a	LTP329	VFFR	4	5	MIRROR	899	0
89316	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	5	MIRROR	n/a	0
91313	PRACTICE_REC_STOP	n/a	LTP329	VFFR	4	5	MIRROR	899	0
93396	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	6	COTTON	385	0
95146	PRACTICE_REC_START	n/a	LTP329	VFFR	4	6	COTTON	385	0
95146	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	6	COTTON	385	0
96224	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	6	COTTON	n/a	0
98163	PRACTICE_REC_STOP	n/a	LTP329	VFFR	4	6	COTTON	385	0
100062	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	7	IMAGE	-1	0
101712	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP329	VFFR	4	7	IMAGE	-1	0
