onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
231.55	n/a	SESS_START	115775	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	1	3	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
285.834	n/a	START	142917	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
285.858	n/a	PROB	142929	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	7	3	8	n/a	n/a	n/a	n/a	n/a
288.374	n/a	PROB	144187	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	4	6	2	n/a	n/a	n/a	n/a	n/a
290.716	n/a	PROB	145358	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9	2	5	2	n/a	n/a	n/a	n/a	n/a
292.43	n/a	PROB	146215	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9	4	1	4	n/a	n/a	n/a	n/a	n/a
294.074	n/a	PROB	147037	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	9	3	3	n/a	n/a	n/a	n/a	n/a
296.422	n/a	PROB	148211	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	9	6	1	n/a	n/a	n/a	n/a	n/a
298.27	n/a	PROB	149135	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	1	9	8	n/a	n/a	n/a	n/a	n/a
299.972	n/a	PROB	149986	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	6	7	3	n/a	n/a	n/a	n/a	n/a
302.096	n/a	PROB	151048	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	2	8	2	n/a	n/a	n/a	n/a	n/a
303.486	n/a	PROB	151743	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14	7	4	3	n/a	n/a	n/a	n/a	n/a
305.588	n/a	STOP	152794	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
341.516	n/a	WORD	170758	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	SNAIL	1332	1	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
345.432	n/a	WORD	172716	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	BEAR	106	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
349.354	n/a	WORD	174677	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	RODENT	1204	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
353.546	n/a	WORD	176773	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	SENATE	1267	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
357.494	n/a	WORD	178747	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	RUNNER	1218	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
361.702	n/a	WORD	180851	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	COLESLAW	344	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
365.818	n/a	WORD	182909	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	SPINACH	1352	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
369.942	n/a	WORD	184971	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	PICK	1058	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
373.782	n/a	WORD	186891	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	MOUSE	925	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
377.856	n/a	WORD	188928	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	STATUE	1374	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
381.696	n/a	WORD	190848	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	GEM	629	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
385.87	n/a	WORD	192935	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	JOINT	758	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
390.01	n/a	WORD	195005	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	BED	110	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
394.06	n/a	WORD	197030	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	DOLLAR	482	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
397.9	n/a	WORD	198950	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	WALLET	1583	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
401.816	n/a	WORD	200908	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	WILDERNESS	1610	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
404.822	n/a	START	202411	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
405.806	n/a	PROB	202903	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	8	9	2	n/a	n/a	n/a	n/a	n/a
408.604	n/a	PROB	204302	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	9	4	7	n/a	n/a	n/a	n/a	n/a
412.822	n/a	STOP	206411	n/a	LTP136	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
414.602	n/a	REC_START	207301	n/a	LTP136	ltpFR	9	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
415.286	n/a	REC_WORD	207643	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	BED	110	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
416.438	n/a	REC_WORD	208219	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	0	SENATE	1267	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
417.854	n/a	REC_WORD	208927	wordpools/wasnorm_wordpool.txt	LTP136	ltpFR	9	1	1	JOINT	758	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
