mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP290	ltpFR	2	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
62778	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	CRACKER	398	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
66910	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	BARREL	91	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
70892	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	0	CROCODILE	411	n/a	3	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
72782	KEY_MSG	n/a	LTP290	ltpFR	2	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
75151	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	0	JAW	751	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
79205	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	0	HELICOPTER	701	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
83338	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	0	HOUSE	725	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
87229	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	0	WORKER	1621	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
91068	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	SHARK	1275	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
95283	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	TURNIP	1521	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
99191	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	BLOSSOM	138	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
103313	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	0	RASPBERRY	1168	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
107396	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	0	NEWSSTAND	949	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
111606	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	0	MOSQUITO	917	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
115487	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	OAR	966	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
119373	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	CHERRY	293	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
123557	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	BROOK	177	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
129295	REC_START	n/a	LTP290	ltpFR	2	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130933	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP290	ltpFR	2	1	1	CHERRY	293	n/a	0	n/a	n/a	n/a	n/a	n/a
