mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	n/a	n/a	0	0	0
14616	START	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
14630	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	13	1	5	7
16335	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	10	2	2	6
17740	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	15	3	6	6
19110	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	6	2	2	2
20097	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	16	2	6	9
21921	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	18	8	3	7
23777	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	13	7	1	5
25154	STOP	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
60730	DISTRACTOR	n/a	LTP391	ltpFR2	10	1	n/a	n/a	n/a	n/a	0	0	0
60730	START	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
60746	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	25	8	9	8
63387	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	15	4	7	4
65395	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	16	5	3	8
66682	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	21	5	8	8
68353	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	15	9	2	4
69759	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	15	5	4	6
71030	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	15	5	4	6
72050	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	13	4	5	4
75009	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	11	2	1	8
76715	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	18	5	4	9
78102	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	12	1	6	5
79188	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	13	2	2	9
80995	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	12	6	3	3
82248	PROB	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	10	3	5	2
83837	STOP	n/a	LTP391	ltpFR2	10	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
85777	WORD	wordpools/wasnorm_wordpool_576.txt	LTP391	ltpFR2	10	1	SUBWAY	1400	n/a	n/a	0	0	0
88368	WORD	wordpools/wasnorm_wordpool_576.txt	LTP391	ltpFR2	10	1	SANDWICH	1232	n/a	n/a	0	0	0
90810	WORD	wordpools/wasnorm_wordpool_576.txt	LTP391	ltpFR2	10	1	SHOVEL	1295	n/a	n/a	0	0	0
93553	WORD	wordpools/wasnorm_wordpool_576.txt	LTP391	ltpFR2	10	1	FARMER	553	n/a	n/a	0	0	0
