mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP207	ltpFR	17	n/a	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
121833	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	SPARROW	1347	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
125738	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	PENGUIN	1044	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
129937	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	CRAB	397	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
133768	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	BANQUET	86	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
137917	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	WATERFALL	1595	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
141782	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	BOAT	144	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
145713	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	EGG	518	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
149829	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	FLIPPER	580	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
153653	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	STEW	1380	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
157792	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	CHARCOAL	281	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
161767	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	LIMB	822	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
165932	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	SWAN	1417	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
169804	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	SHORTS	1293	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
173869	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	LUMBER	848	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
178085	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	SINK	1309	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
181916	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	DUCK	504	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
187950	REC_START	n/a	LTP207	ltpFR	17	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
189466	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	DUCK	504	n/a	1	n/a	n/a	n/a	n/a	n/a
190652	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	SINK	1309	n/a	1	n/a	n/a	n/a	n/a	n/a
192355	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	LUMBER	848	n/a	1	n/a	n/a	n/a	n/a	n/a
194086	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	FLIPPER	580	n/a	0	n/a	n/a	n/a	n/a	n/a
196331	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	SHORTS	1293	n/a	0	n/a	n/a	n/a	n/a	n/a
202417	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	STEW	1380	n/a	0	n/a	n/a	n/a	n/a	n/a
203435	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	EGG	518	n/a	0	n/a	n/a	n/a	n/a	n/a
211406	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	WATERFALL	1595	n/a	0	n/a	n/a	n/a	n/a	n/a
212863	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	BOAT	144	n/a	0	n/a	n/a	n/a	n/a	n/a
216300	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	SPARROW	1347	n/a	0	n/a	n/a	n/a	n/a	n/a
217897	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	PENGUIN	1044	n/a	1	n/a	n/a	n/a	n/a	n/a
221369	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	CRAB	397	n/a	1	n/a	n/a	n/a	n/a	n/a
223316	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	LIMB	822	n/a	0	n/a	n/a	n/a	n/a	n/a
227875	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	SWAN	1417	n/a	1	n/a	n/a	n/a	n/a	n/a
229540	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	0	DUCK	504	n/a	1	n/a	n/a	n/a	n/a	n/a
235217	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	BANQUET	86	n/a	0	n/a	n/a	n/a	n/a	n/a
262221	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	1	1	CHARCOAL	281	n/a	0	n/a	n/a	n/a	n/a	n/a
267154	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	GLOBE	641	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
271186	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	FRIES	607	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
275235	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	FUR	615	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
279293	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	FUGITIVE	612	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
283509	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	SUSPECT	1415	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
287641	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	RAFT	1159	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
291563	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	AFRICA	9	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
295695	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	OTTER	986	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
299861	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	PAIL	1002	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
303702	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	FREEZER	604	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
307808	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	BLANKET	135	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
311949	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	CANARY	227	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
316022	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	SHARK	1275	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
319953	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	DUNE	506	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
324102	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	DUST	508	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
328043	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	BASEMENT	94	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
334017	REC_START	n/a	LTP207	ltpFR	17	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
335678	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	BASEMENT	94	n/a	1	n/a	n/a	n/a	n/a	n/a
341744	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	FUGITIVE	612	n/a	1	n/a	n/a	n/a	n/a	n/a
342996	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	SUSPECT	1415	n/a	1	n/a	n/a	n/a	n/a	n/a
344962	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	RAFT	1159	n/a	1	n/a	n/a	n/a	n/a	n/a
347371	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	AFRICA	9	n/a	1	n/a	n/a	n/a	n/a	n/a
349202	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	PAIL	1002	n/a	0	n/a	n/a	n/a	n/a	n/a
353996	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	n/a	DOLPHIN	483	n/a	n/a	n/a	n/a	n/a	n/a	n/a
356296	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	0	SHARK	1275	n/a	1	n/a	n/a	n/a	n/a	n/a
372185	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	BLANKET	135	n/a	0	n/a	n/a	n/a	n/a	n/a
381488	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	FRIES	607	n/a	0	n/a	n/a	n/a	n/a	n/a
383320	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	FUR	615	n/a	0	n/a	n/a	n/a	n/a	n/a
385824	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	2	1	GLOBE	641	n/a	0	n/a	n/a	n/a	n/a	n/a
412686	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	RUM	1217	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
416567	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	CHIPMUNK	304	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
420516	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	SAP	1233	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
424624	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	FINGER	567	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
428539	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	REFRIGERATOR	1179	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
432611	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	SUPPER	1411	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
436820	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	BOXER	160	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
440852	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	ZIPPER	1636	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
444790	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	PLATE	1086	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
448906	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	STEWARDESS	1381	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
453115	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	PILOT	1070	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
456946	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	ZOO	1637	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
461162	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	RACCOON	1153	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
465167	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	DINER	467	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
469316	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	CREAM	402	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
473174	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	FEAST	556	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
479054	REC_START	n/a	LTP207	ltpFR	17	3	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
479874	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	FEAST	556	n/a	-1	n/a	n/a	n/a	n/a	n/a
481219	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	CREAM	402	n/a	-1	n/a	n/a	n/a	n/a	n/a
483279	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	DINER	467	n/a	-1	n/a	n/a	n/a	n/a	n/a
488722	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	RUM	1217	n/a	-1	n/a	n/a	n/a	n/a	n/a
490508	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	CHIPMUNK	304	n/a	-1	n/a	n/a	n/a	n/a	n/a
492887	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	SAP	1233	n/a	-1	n/a	n/a	n/a	n/a	n/a
495347	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	FINGER	567	n/a	-1	n/a	n/a	n/a	n/a	n/a
498220	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	BOXER	160	n/a	-1	n/a	n/a	n/a	n/a	n/a
500415	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	REFRIGERATOR	1179	n/a	-1	n/a	n/a	n/a	n/a	n/a
502286	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	PLATE	1086	n/a	-1	n/a	n/a	n/a	n/a	n/a
504446	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	STEWARDESS	1381	n/a	-1	n/a	n/a	n/a	n/a	n/a
507484	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	SUPPER	1411	n/a	-1	n/a	n/a	n/a	n/a	n/a
548990	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	3	-1	RACCOON	1153	n/a	-1	n/a	n/a	n/a	n/a	n/a
559975	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	4	-1	GLASSES	640	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
563916	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	4	-1	BALL	73	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
567938	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	4	-1	BASKETBALL	96	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
571786	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	4	-1	GLASS	639	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
575985	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	4	-1	EYELASH	546	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
579916	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	4	-1	EDITORIAL	517	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
583757	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	4	-1	PUPPY	1144	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
587622	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP207	ltpFR	17	4	-1	SLIDE	1326	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
