onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
231.68	n/a	SESS_START	115840	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
255.396	n/a	START	127698	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.422	n/a	PROB	127711	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	9	4	9	6	n/a	n/a	n/a	n/a	n/a
256.954	n/a	PROB	128477	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	20	8	3	4	n/a	n/a	n/a	n/a	n/a
258.42	n/a	PROB	129210	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	6	1	3	2	n/a	n/a	n/a	n/a	n/a
259.288	n/a	PROB	129644	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	20	3	9	8	n/a	n/a	n/a	n/a	n/a
260.586	n/a	PROB	130293	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	7	1	1	5	n/a	n/a	n/a	n/a	n/a
261.504	n/a	PROB	130752	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	14	2	5	7	n/a	n/a	n/a	n/a	n/a
262.994	n/a	PROB	131497	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	23	9	5	9	n/a	n/a	n/a	n/a	n/a
264.412	n/a	PROB	132206	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	13	4	6	3	n/a	n/a	n/a	n/a	n/a
265.378	n/a	PROB	132689	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	12	6	3	3	n/a	n/a	n/a	n/a	n/a
267.236	n/a	PROB	133618	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	21	9	8	4	n/a	n/a	n/a	n/a	n/a
268.902	n/a	PROB	134451	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	22	9	5	8	n/a	n/a	n/a	n/a	n/a
270.354	n/a	PROB	135177	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	17	1	7	9	n/a	n/a	n/a	n/a	n/a
271.628	n/a	PROB	135814	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	8	1	4	3	n/a	n/a	n/a	n/a	n/a
273.086	n/a	PROB	136543	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	21	6	7	8	n/a	n/a	n/a	n/a	n/a
274.604	n/a	STOP	137302	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
311.454	n/a	START	155727	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
312.96	n/a	PROB	156480	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	11	4	5	2	n/a	n/a	n/a	n/a	n/a
314.818	n/a	PROB	157409	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	17	8	1	8	n/a	n/a	n/a	n/a	n/a
317.002	n/a	PROB	158501	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	24	7	9	8	n/a	n/a	n/a	n/a	n/a
318.526	n/a	STOP	159263	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
320.42	n/a	WORD	160210	wordpools/wasnorm_wordpool.txt	LTP076	ltpFR	10	1	1	FRAME	600	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
323.428	n/a	START	161714	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
324.46	n/a	PROB	162230	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	10	8	1	1	n/a	n/a	n/a	n/a	n/a
326.244	n/a	PROB	163122	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	11	1	8	2	n/a	n/a	n/a	n/a	n/a
327.428	n/a	PROB	163714	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	20	6	8	6	n/a	n/a	n/a	n/a	n/a
328.684	n/a	PROB	164342	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	17	5	8	9	n/a	n/a	n/a	n/a	n/a
329.792	n/a	PROB	164896	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	14	9	2	3	n/a	n/a	n/a	n/a	n/a
331.062	n/a	STOP	165531	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
332.57	n/a	WORD	166285	wordpools/wasnorm_wordpool.txt	LTP076	ltpFR	10	1	1	ALBUM	14	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
335.576	n/a	START	167788	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
336.726	n/a	PROB	168363	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	12	1	9	2	n/a	n/a	n/a	n/a	n/a
338.076	n/a	PROB	169038	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	12	1	8	3	n/a	n/a	n/a	n/a	n/a
339.252	n/a	PROB	169626	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	15	4	2	9	n/a	n/a	n/a	n/a	n/a
340.734	n/a	PROB	170367	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	8	3	1	4	n/a	n/a	n/a	n/a	n/a
341.66	n/a	PROB	170830	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	21	7	6	5	n/a	n/a	n/a	n/a	n/a
343.272	n/a	STOP	171636	n/a	LTP076	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
