mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	n/a	n/a	0	0	0
15458	START	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
15508	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	12	4	5	3
16711	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	13	5	6	2
17665	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	9	1	4	4
18635	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	11	6	4	1
19589	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	9	1	1	7
20626	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	14	5	7	2
21910	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	14	8	3	2
23404	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	14	4	8	2
24641	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	12	3	8	1
25612	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	1	5	3	7
26937	STOP	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
68088	DISTRACTOR	n/a	LTP249	ltpFR2	20	1	n/a	n/a	n/a	n/a	0	0	0
68089	START	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
68139	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	14	8	5	1
69193	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	9	3	4	2
70196	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	17	9	6	3
71301	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	16	8	3	5
72706	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	13	2	5	6
73659	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	19	1	9	9
74596	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	18	1	9	8
75434	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	14	6	5	3
76399	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	17	7	9	1
77324	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	11	6	4	1
78176	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	14	3	6	5
80062	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	14	2	9	3
81250	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	13	5	5	3
82220	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	23	9	8	6
83397	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	1	4	8	1
84329	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	14	4	1	9
85220	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	6	2	3	1
86051	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	15	9	5	1
86905	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	20	7	8	5
88026	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	18	7	4	7
89331	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	26	8	9	9
90474	PROB	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	16	1	7	8
91306	STOP	n/a	LTP249	ltpFR2	20	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
92965	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	CIGAR	308	n/a	n/a	0	0	0
95392	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	POLICE	1098	n/a	n/a	0	0	0
98102	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	GUARD	667	n/a	n/a	0	0	0
100524	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	FOOTBALL	591	n/a	n/a	0	0	0
103037	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	PLUTO	1092	n/a	n/a	0	0	0
105480	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	STAMP	1370	n/a	n/a	0	0	0
108173	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	MILK	895	n/a	n/a	0	0	0
110933	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	CHAMPAGNE	278	n/a	n/a	0	0	0
113677	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	BUCKET	184	n/a	n/a	0	0	0
116270	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	FREEZER	604	n/a	n/a	0	0	0
118791	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	SPIDER	1351	n/a	n/a	0	0	0
121585	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	DRUG	501	n/a	n/a	0	0	0
124200	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	CRICKET	408	n/a	n/a	0	0	0
127011	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	20	1	PUDDLE	1140	n/a	n/a	0	0	0
