onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
232.342	n/a	SESS_START	116171	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	n/a	n/a	0	0	0
254.06	n/a	START	127030	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
254.092	n/a	PROB	127046	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	-1	17	4	8	5
256.846	n/a	PROB	128423	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	-1	16	2	8	6
258.546	n/a	PROB	129273	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	-1	14	1	9	4
260.33	n/a	PROB	130165	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	-1	24	9	9	6
262.534	n/a	PROB	131267	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	-1	19	6	7	6
264.704	n/a	STOP	132352	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
309.218	n/a	DISTRACTOR	154609	n/a	LTP283	ltpFR2	15	1	n/a	n/a	n/a	n/a	0	0	0
309.218	n/a	START	154609	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
309.252	n/a	PROB	154626	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	11	7	3	1
310.87	n/a	PROB	155435	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	7	2	1	4
312.238	n/a	PROB	156119	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	18	5	9	4
313.69	n/a	PROB	156845	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	17	8	3	6
315.274	n/a	PROB	157637	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	12	3	6	3
316.874	n/a	PROB	158437	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	21	7	7	7
318.076	n/a	PROB	159038	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	19	5	7	7
320.178	n/a	PROB	160089	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	14	7	1	6
321.546	n/a	PROB	160773	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	15	5	7	3
322.798	n/a	PROB	161399	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	11	1	1	9
323.948	n/a	PROB	161974	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	23	5	9	9
325.366	n/a	PROB	162683	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	19	6	6	7
327.502	n/a	PROB	163751	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	13	1	7	5
329.184	n/a	PROB	164592	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	12	5	5	2
330.37	n/a	PROB	165185	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	14	6	2	6
331.714	n/a	STOP	165857	n/a	LTP283	ltpFR2	15	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
334.374	n/a	WORD	167187	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	DENIM	446	n/a	n/a	0	0	0
336.842	n/a	WORD	168421	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	FINGER	567	n/a	n/a	0	0	0
339.594	n/a	WORD	169797	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	TABLE	1426	n/a	n/a	0	0	0
342.128	n/a	WORD	171064	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	DRESSER	496	n/a	n/a	0	0	0
344.88	n/a	WORD	172440	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	GARDEN	623	n/a	n/a	0	0	0
347.634	n/a	WORD	173817	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	RIFLE	1192	n/a	n/a	0	0	0
350.452	n/a	WORD	175226	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	MISSILE	900	n/a	n/a	0	0	0
352.988	n/a	WORD	176494	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	MUFFIN	929	n/a	n/a	0	0	0
355.524	n/a	WORD	177762	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	NIGHTGOWN	953	n/a	n/a	0	0	0
358.042	n/a	WORD	179021	wordpools/wasnorm_wordpool_576.txt	LTP283	ltpFR2	15	1	PISTON	1076	n/a	n/a	0	0	0
