mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	n/a	n/a	0	0	0
39064	START	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
39114	PROB	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	-1	12	5	6	1
40335	PROB	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	-1	22	9	7	6
42477	PROB	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	-1	14	6	6	2
43841	PROB	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	-1	19	2	9	8
46167	PROB	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	-1	11	3	2	6
48559	PROB	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	-1	16	6	9	1
49980	STOP	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
114542	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	SANDWICH	1232	n/a	n/a	0	0	0
117107	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	LAMP	798	n/a	n/a	0	0	0
119744	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	HOSTESS	723	n/a	n/a	0	0	0
122405	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	COSTUME	383	n/a	n/a	0	0	0
124846	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	SKETCH	1315	n/a	n/a	0	0	0
127306	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	COUCH	386	n/a	n/a	0	0	0
129872	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	NAPKIN	937	n/a	n/a	0	0	0
132592	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	RIFLE	1192	n/a	n/a	0	0	0
135303	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	STATUE	1374	n/a	n/a	0	0	0
137779	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	PLASTER	1085	n/a	n/a	0	0	0
140373	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	HIKER	708	n/a	n/a	0	0	0
143122	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	SUNRISE	1407	n/a	n/a	0	0	0
145625	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	EMPIRE	530	n/a	n/a	0	0	0
148427	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	SMOG	1330	n/a	n/a	0	0	0
151035	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	SCALPEL	1243	n/a	n/a	0	0	0
153712	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	LODGE	839	n/a	n/a	0	0	0
156332	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	CREATURE	403	n/a	n/a	0	0	0
158932	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	BEAST	108	n/a	n/a	0	0	0
161742	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	YARN	1631	n/a	n/a	0	0	0
164437	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	SCISSORS	1250	n/a	n/a	0	0	0
167029	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	LIZARD	834	n/a	n/a	0	0	0
169656	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	SUNSET	1408	n/a	n/a	0	0	0
172249	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	KETCHUP	771	n/a	n/a	0	0	0
174801	WORD	wordpools/wasnorm_wordpool_576.txt	LTP093	ltpFR2	15	1	ROCKET	1202	n/a	n/a	0	0	0
176416	START	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
177518	DISTRACTOR	n/a	LTP093	ltpFR2	15	1	n/a	n/a	n/a	n/a	0	0	0
177529	PROB	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	1	18	9	6	3
180339	PROB	n/a	LTP093	ltpFR2	15	n/a	n/a	n/a	1	11	8	1	2
