mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	4	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
38704	START	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38729	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	15	3	9	3	n/a	n/a	n/a	n/a	n/a
40618	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	23	8	8	7	n/a	n/a	n/a	n/a	n/a
43415	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	21	6	8	7	n/a	n/a	n/a	n/a	n/a
46295	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	16	4	8	4	n/a	n/a	n/a	n/a	n/a
47710	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	18	3	6	9	n/a	n/a	n/a	n/a	n/a
50157	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	16	6	1	9	n/a	n/a	n/a	n/a	n/a
51497	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	15	1	7	7	n/a	n/a	n/a	n/a	n/a
52688	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	17	5	5	7	n/a	n/a	n/a	n/a	n/a
53911	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	18	6	3	9	n/a	n/a	n/a	n/a	n/a
56192	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	12	8	2	2	n/a	n/a	n/a	n/a	n/a
57363	STOP	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
103420	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	TRIBE	1505	5	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
107416	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	INDIAN	736	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
111578	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	PALM	1007	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
115590	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	TUNA	1518	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
119518	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	BUGGY	188	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
123697	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	SPINE	1353	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
127817	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	FRECKLE	602	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
131896	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	EYELASH	546	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
135941	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	BAY	102	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
139886	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	BARREL	91	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
144032	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	MOAT	903	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
148019	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	INFANT	737	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
151831	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	COWBOY	395	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
155776	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	SUITCASE	1403	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
159872	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	CRIB	407	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
163850	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	WHALE	1601	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
166855	START	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167804	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	16	5	5	6	n/a	n/a	n/a	n/a	n/a
169286	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	17	3	9	5	n/a	n/a	n/a	n/a	n/a
170842	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	12	4	1	7	n/a	n/a	n/a	n/a	n/a
173987	STOP	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
176719	REC_START	n/a	LTP093	ltpFR	10	1	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
177542	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	TRIBE	1505	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
178679	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	INDIAN	736	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
179672	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	CRIB	407	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
180775	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	INFANT	737	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
181702	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	WHALE	1601	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
182885	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	BAY	102	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
183768	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	FRECKLE	602	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
185878	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	PALM	1007	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
187908	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	TUNA	1518	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
189220	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	BARREL	91	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
192608	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	COWBOY	395	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
194723	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	1	0	SUITCASE	1403	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
321684	START	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
323190	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	17	5	3	9	n/a	n/a	n/a	n/a	n/a
324905	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	8	1	1	6	n/a	n/a	n/a	n/a	n/a
326037	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	13	1	6	6	n/a	n/a	n/a	n/a	n/a
327618	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	22	7	9	6	n/a	n/a	n/a	n/a	n/a
329571	STOP	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
330532	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	2	0	STAKE	1368	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
333537	START	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
334460	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	20	3	8	9	n/a	n/a	n/a	n/a	n/a
336583	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	21	6	8	7	n/a	n/a	n/a	n/a	n/a
338689	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	15	5	6	4	n/a	n/a	n/a	n/a	n/a
340011	STOP	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
342351	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	2	0	LOOP	844	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
345356	START	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
346322	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	15	6	2	7	n/a	n/a	n/a	n/a	n/a
349110	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	22	9	9	4	n/a	n/a	n/a	n/a	n/a
351224	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	11	2	8	1	n/a	n/a	n/a	n/a	n/a
352955	STOP	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
354371	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	2	0	TIE	1466	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
357376	START	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
358399	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	20	8	6	6	n/a	n/a	n/a	n/a	n/a
359881	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	17	9	7	1	n/a	n/a	n/a	n/a	n/a
362103	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	18	7	6	5	n/a	n/a	n/a	n/a	n/a
364067	STOP	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
366198	WORD	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	10	2	0	WILDERNESS	1610	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
369204	START	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370136	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	17	9	1	7	n/a	n/a	n/a	n/a	n/a
371442	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	16	4	6	6	n/a	n/a	n/a	n/a	n/a
373182	PROB	n/a	LTP093	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	12	5	4	3	n/a	n/a	n/a	n/a	n/a
