onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
254.14	n/a	SESS_START	127070	n/a	LTP113	ltpFR	3	n/a	n/a	n/a	n/a	1	3	n/a	n/a	n/a	n/a	n/a	n/a
336.974	n/a	WORD	168487	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	MALL	860	1	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
341.044	n/a	WORD	170522	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	WITNESS	1618	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
345.246	n/a	WORD	172623	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	BACKBONE	66	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
349.4	n/a	WORD	174700	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	PRISON	1127	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
353.42	n/a	WORD	176710	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	CORAL	378	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
357.282	n/a	WORD	178641	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	CRAB	397	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
361.162	n/a	WORD	180581	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	FRANCE	601	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
365.174	n/a	WORD	182587	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	TOWN	1491	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
369.028	n/a	WORD	184514	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	POT	1114	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
373.04	n/a	WORD	186520	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	RECEPTIONIST	1174	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
377.144	n/a	WORD	188572	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	TOWEL	1489	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
381.348	n/a	WORD	190674	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	GAVEL	627	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
385.468	n/a	WORD	192734	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	DRUG	501	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
389.33	n/a	WORD	194665	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	WAVE	1596	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
393.3	n/a	WORD	196650	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	CATERPILLAR	259	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
397.12	n/a	WORD	198560	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	MOSQUITO	917	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
403.032	n/a	REC_START	201516	n/a	LTP113	ltpFR	3	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
403.41	n/a	REC_WORD	201705	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	MOSQUITO	917	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
404.772	n/a	REC_WORD	202386	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	CATERPILLAR	259	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
405.934	n/a	REC_WORD	202967	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	WAVE	1596	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
407.008	n/a	REC_WORD	203504	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	DRUG	501	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
408.094	n/a	REC_WORD	204047	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	POT	1114	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
409.526	n/a	REC_WORD	204763	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	0	FRANCE	601	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
410.844	n/a	REC_WORD	205422	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	RECEPTIONIST	1174	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
412.5	n/a	REC_WORD	206250	wordpools/wasnorm_wordpool.txt	LTP113	ltpFR	3	1	1	WITNESS	1618	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
