mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	too_fast
0	SESS_START	n/a	LTP411	VFFR	0	n/a	n/a	n/a	0
188241	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	0	RHINO	-1	0
189491	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	0	RHINO	-1	0
189491	PRACTICE_REC_START	n/a	LTP411	VFFR	0	0	RHINO	-1	0
193408	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	0	RHINO	n/a	0
194208	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	0	RHINO	-1	0
196308	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	1	BEAM	-1	0
197741	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	1	BEAM	-1	0
197741	PRACTICE_REC_START	n/a	LTP411	VFFR	0	1	BEAM	-1	0
199652	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	1	BEAM	n/a	0
200741	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	1	BEAM	-1	0
202407	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	2	DOG	480	0
204091	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	2	DOG	480	0
204091	PRACTICE_REC_START	n/a	LTP411	VFFR	0	2	DOG	480	0
205370	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	2	DOG	n/a	0
207107	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	2	DOG	480	0
208874	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	3	ICON	-1	0
210174	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	3	ICON	-1	0
210174	PRACTICE_REC_START	n/a	LTP411	VFFR	0	3	ICON	-1	0
211201	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	3	ICON	n/a	0
213174	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	3	ICON	-1	0
214757	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	4	FLOOD	-1	0
216173	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	4	FLOOD	-1	0
216173	PRACTICE_REC_START	n/a	LTP411	VFFR	0	4	FLOOD	-1	0
217807	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	4	FLOOD	n/a	0
219190	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	4	FLOOD	-1	0
221307	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	5	MIRROR	899	0
222607	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	5	MIRROR	899	0
222607	PRACTICE_REC_START	n/a	LTP411	VFFR	0	5	MIRROR	899	0
223735	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	5	MIRROR	n/a	0
225623	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	5	MIRROR	899	0
227357	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	6	COTTON	385	0
229156	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	6	COTTON	385	0
229156	PRACTICE_REC_START	n/a	LTP411	VFFR	0	6	COTTON	385	0
230504	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	6	COTTON	n/a	0
232157	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	6	COTTON	385	0
233706	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	7	IMAGE	-1	0
235423	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	7	IMAGE	-1	0
235423	PRACTICE_REC_START	n/a	LTP411	VFFR	0	7	IMAGE	-1	0
236579	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	7	IMAGE	n/a	0
238439	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	7	IMAGE	-1	0
240123	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	8	RING	1193	1
241423	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	8	RING	1193	1
241423	PRACTICE_REC_START	n/a	LTP411	VFFR	0	8	RING	1193	0
242344	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	8	RING	n/a	1
244439	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	8	RING	1193	1
246272	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	9	VIOLIN	1571	1
247956	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	9	VIOLIN	1571	1
247956	PRACTICE_REC_START	n/a	LTP411	VFFR	0	9	VIOLIN	1571	0
248919	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	9	VIOLIN	n/a	1
250972	PRACTICE_REC_STOP	n/a	LTP411	VFFR	0	9	VIOLIN	1571	1
284037	COUNTDOWN	n/a	LTP411	VFFR	0	9	10	n/a	0
285037	COUNTDOWN	n/a	LTP411	VFFR	0	9	9	n/a	0
286037	COUNTDOWN	n/a	LTP411	VFFR	0	9	8	n/a	0
287054	COUNTDOWN	n/a	LTP411	VFFR	0	9	7	n/a	0
288070	COUNTDOWN	n/a	LTP411	VFFR	0	9	6	n/a	0
289087	COUNTDOWN	n/a	LTP411	VFFR	0	9	5	n/a	0
290087	COUNTDOWN	n/a	LTP411	VFFR	0	9	4	n/a	0
291087	COUNTDOWN	n/a	LTP411	VFFR	0	9	3	n/a	0
292103	COUNTDOWN	n/a	LTP411	VFFR	0	9	2	n/a	0
293120	COUNTDOWN	n/a	LTP411	VFFR	0	9	1	n/a	0
295270	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	0	NOVEL	960	1
296703	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	0	NOVEL	960	1
296703	REC_START	n/a	LTP411	VFFR	0	0	NOVEL	960	1
297483	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	0	NOVEL	960	1
299073	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	0	NOVEL	960	0
300036	REC_STOP	n/a	LTP411	VFFR	0	0	NOVEL	960	1
301687	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	1	KNIFE	785	0
303437	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	1	KNIFE	785	0
303437	REC_START	n/a	LTP411	VFFR	0	1	KNIFE	785	0
304607	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	1	KNIFE	785	0
306452	REC_STOP	n/a	LTP411	VFFR	0	1	KNIFE	785	0
308303	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	2	TART	1436	0
309636	REC_START	n/a	LTP411	VFFR	0	2	TART	1436	0
309636	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	2	TART	1436	0
311016	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	2	TART	1436	0
312636	REC_STOP	n/a	LTP411	VFFR	0	2	TART	1436	0
314703	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	3	CANDY	230	0
316153	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	3	CANDY	230	0
316153	REC_START	n/a	LTP411	VFFR	0	3	CANDY	230	0
317683	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	3	CANDY	230	0
319153	REC_STOP	n/a	LTP411	VFFR	0	3	CANDY	230	0
321219	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	4	CEILING	265	0
322652	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	4	CEILING	265	0
322652	REC_START	n/a	LTP411	VFFR	0	4	CEILING	265	0
323972	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	4	CEILING	265	0
325669	REC_STOP	n/a	LTP411	VFFR	0	4	CEILING	265	0
327736	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	5	HAMPER	682	0
329086	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	5	HAMPER	682	0
329086	REC_START	n/a	LTP411	VFFR	0	5	HAMPER	682	0
330406	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	5	HAMPER	682	0
332102	REC_STOP	n/a	LTP411	VFFR	0	5	HAMPER	682	0
334068	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	6	FRAGRANCE	599	0
335669	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	6	FRAGRANCE	599	0
335669	REC_START	n/a	LTP411	VFFR	0	6	FRAGRANCE	599	0
336809	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	6	FRAGRANCE	599	0
338669	REC_STOP	n/a	LTP411	VFFR	0	6	FRAGRANCE	599	0
340485	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	7	COCOON	339	1
341952	REC_START	n/a	LTP411	VFFR	0	7	COCOON	339	1
341952	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	7	COCOON	339	1
342852	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	7	COCOON	339	1
344952	REC_STOP	n/a	LTP411	VFFR	0	7	COCOON	339	1
347001	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	8	LACE	792	0
348301	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	8	LACE	792	0
348301	REC_START	n/a	LTP411	VFFR	0	8	LACE	792	0
349501	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	8	LACE	792	0
351317	REC_STOP	n/a	LTP411	VFFR	0	8	LACE	792	0
353301	WORD	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	9	INFANT	737	0
354951	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP411	VFFR	0	9	INFANT	737	0
354951	REC_START	n/a	LTP411	VFFR	0	9	INFANT	737	0
