onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
223.364	n/a	SESS_START	111682	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	1	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
255.248	n/a	START	127624	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.274	n/a	PROB	127637	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	12	3	4	5	n/a	n/a	n/a	n/a	n/a
257.782	n/a	PROB	128891	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	22	6	9	7	n/a	n/a	n/a	n/a	n/a
262.556	n/a	PROB	131278	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	21	7	5	9	n/a	n/a	n/a	n/a	n/a
264.856	n/a	PROB	132428	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	18	1	8	9	n/a	n/a	n/a	n/a	n/a
266.372	n/a	PROB	133186	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	11	3	3	5	n/a	n/a	n/a	n/a	n/a
268.256	n/a	PROB	134128	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	18	7	9	2	n/a	n/a	n/a	n/a	n/a
270.532	n/a	PROB	135266	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	19	5	9	5	n/a	n/a	n/a	n/a	n/a
272.074	n/a	PROB	136037	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	13	5	6	2	n/a	n/a	n/a	n/a	n/a
273.864	n/a	STOP	136932	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
311.338	n/a	WORD	155669	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	PIG	1064	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
315.164	n/a	WORD	157582	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	TURKEY	1520	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
319.138	n/a	WORD	159569	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	SAPPHIRE	1234	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
323.064	n/a	WORD	161532	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	SADDLE	1221	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
327.014	n/a	WORD	163507	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	MAMMAL	861	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
331.09	n/a	WORD	165545	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	DOORBELL	487	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
335.03	n/a	WORD	167515	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	TANGERINE	1431	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
339.17	n/a	WORD	169585	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	MAN	862	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
343.288	n/a	WORD	171644	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	VILLAGE	1566	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
347.122	n/a	WORD	173561	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	NAIL	936	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
351.146	n/a	WORD	175573	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	BARN	89	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
355.354	n/a	WORD	177677	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	ASH	44	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
359.304	n/a	WORD	179652	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	CIGAR	308	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
363.47	n/a	WORD	181735	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	COUNTRY	388	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
367.378	n/a	WORD	183689	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	LONDON	843	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
371.37	n/a	WORD	185685	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	MARINE	869	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
374.378	n/a	START	187189	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.52	n/a	PROB	187760	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	17	6	3	8	n/a	n/a	n/a	n/a	n/a
378.262	n/a	PROB	189131	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	12	7	3	2	n/a	n/a	n/a	n/a	n/a
379.578	n/a	PROB	189789	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	7	5	1	1	n/a	n/a	n/a	n/a	n/a
382.378	n/a	STOP	191189	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
384.128	n/a	REC_START	192064	n/a	LTP103	ltpFR	8	1	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
384.772	n/a	REC_WORD	192386	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	MARINE	869	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
386.04	n/a	REC_WORD	193020	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	MAN	862	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
387.188	n/a	REC_WORD	193594	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	LONDON	843	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
388.674	n/a	REC_WORD	194337	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	COUNTRY	388	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
390.22	n/a	REC_WORD	195110	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	MAMMAL	861	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
391.942	n/a	REC_WORD	195971	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	ASH	44	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
393.324	n/a	REC_WORD	196662	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	NAIL	936	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
400.676	n/a	REC_WORD	200338	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	n/a	HORSE	719	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
405.716	n/a	REC_WORD	202858	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	SAPPHIRE	1234	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
409.648	n/a	REC_WORD	204824	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	1	0	BARN	89	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
461.144	n/a	START	230572	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
462.652	n/a	PROB	231326	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	15	7	1	7	n/a	n/a	n/a	n/a	n/a
464.086	n/a	PROB	232043	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	8	4	2	2	n/a	n/a	n/a	n/a	n/a
465.244	n/a	PROB	232622	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	10	6	2	2	n/a	n/a	n/a	n/a	n/a
466.752	n/a	PROB	233376	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	10	2	6	2	n/a	n/a	n/a	n/a	n/a
467.738	n/a	STOP	233869	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
470.218	n/a	WORD	235109	wordpools/wasnorm_wordpool.txt	LTP103	ltpFR	8	2	1	OUTLAW	989	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
473.226	n/a	START	236613	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
474.426	n/a	PROB	237213	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	16	6	7	3	n/a	n/a	n/a	n/a	n/a
475.918	n/a	PROB	237959	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	12	2	3	7	n/a	n/a	n/a	n/a	n/a
477.276	n/a	PROB	238638	n/a	LTP103	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	13	2	8	3	n/a	n/a	n/a	n/a	n/a
